state_name,district_name,season,crop,rainfall,temp
Uttar Pradesh,AGRA,august,oilseeds,,
Uttar Pradesh,AGRA,september,oilseeds,,
Uttar Pradesh,AGRA,october,cauliflower,,
Uttar Pradesh,AGRA,november,wheat,,
Uttar Pradesh,AGRA,december,wheat,,
Uttar Pradesh,AGRA,march,jute,,
Uttar Pradesh,AGRA,june,maize,,
Uttar Pradesh,AGRA,july,maize,,
Uttar Pradesh,AGRA,june,oilseeds,,
Uttar Pradesh,AGRA,july,oilseeds,,
Uttar Pradesh,AGRA,september,cauliflower,,
Uttar Pradesh,AGRA,november,cauliflower,,
Uttar Pradesh,AGRA,december,cauliflower,,
Uttar Pradesh,AGRA,october,cabbage,,
Uttar Pradesh,AGRA,november,cabbage,,
Uttar Pradesh,AGRA,december,cabbage,,
Uttar Pradesh,AGRA,april,tomato,,
Uttar Pradesh,AGRA,may,tomato,,
Uttar Pradesh,AGRA,june,tomato,,
Uttar Pradesh,AGRA,november,capsicum,,
Uttar Pradesh,AGRA,september,radish,,
Uttar Pradesh,AGRA,october,cabbage,,
Uttar Pradesh,AGRA,november,cabbage,,
Uttar Pradesh,AGRA,february,chilli,,
Uttar Pradesh,AGRA,march,chilli,,
Uttar Pradesh,AGRA,march,cucumber,,
Uttar Pradesh,AGRA,april,cucumber,,
Uttar Pradesh,AGRA,october,patato,,
Uttar Pradesh,AGRA,november,patato,,
Uttar Pradesh,AGRA,december,patato,,
Uttar Pradesh,AGRA,october,barley,,
Uttar Pradesh,AGRA,november,barley,,
Uttar Pradesh,AGRA,december,barley,,
Uttar Pradesh,AGRA,october,onion,,
Uttar Pradesh,AGRA,november,onion,,
Uttar Pradesh,AGRA,january,pulses,,
Uttar Pradesh,AGRA,february,pulses,,
Uttar Pradesh,AGRA,march,pulses,,
Uttar Pradesh,AGRA,september,coriander,,
Uttar Pradesh,AGRA,october,garlic,,
Uttar Pradesh,AGRA,september,garlic,,
Uttar Pradesh,AGRA,november,garlic,,
Uttar Pradesh,AGRA,february,bottle gourd,,
Uttar Pradesh,AGRA,march,bottle gourd,,
Uttar Pradesh,AGRA,june,bottle gourd,,
Uttar Pradesh,AGRA,july,bottle gourd,,
Uttar Pradesh,AGRA,august,carrot,,
Uttar Pradesh,AGRA,september,carrot,,
Uttar Pradesh,AGRA,october,carrot,,
Uttar Pradesh,AGRA,november,tomato,,
Uttar Pradesh,AGRA,december,tomato,,
Uttar Pradesh,AGRA,october,tomato,,
Uttar Pradesh,AGRA,september,spinach,,
Uttar Pradesh,AGRA,october,spinach,,
Uttar Pradesh,AGRA,november,spinach,,
Uttar Pradesh,AGRA,august,radish,,
Uttar Pradesh,AGRA,september,radish,,
Uttar Pradesh,AGRA,october,radish,,
Uttar Pradesh,AGRA,november,radish,,
Uttar Pradesh,AGRA,january,radish,,
Uttar Pradesh,AGRA,october,beetroot,,
Uttar Pradesh,AGRA,november,beetroot,,
Uttar Pradesh,ALIGARH,january,sugarcane,,
Uttar Pradesh,ALIGARH,february,sugarcane,,
Uttar Pradesh,ALIGARH,march,sugarcane,,
Uttar Pradesh,ALIGARH,april,jute,,
Uttar Pradesh,ALIGARH,may,jute,,
Uttar Pradesh,ALIGARH,june,rice,,
Uttar Pradesh,ALIGARH,july,rice,,
Uttar Pradesh,ALIGARH,august,oilseeds,,
Uttar Pradesh,ALIGARH,september,oilseeds,,
Uttar Pradesh,ALIGARH,october,cauliflower,,
Uttar Pradesh,ALIGARH,november,wheat,,
Uttar Pradesh,ALIGARH,december,wheat,,
Uttar Pradesh,ALIGARH,march,jute,,
Uttar Pradesh,ALIGARH,june,maize,,
Uttar Pradesh,ALIGARH,july,maize,,
Uttar Pradesh,ALIGARH,june,oilseeds,,
Uttar Pradesh,ALIGARH,july,oilseeds,,
Uttar Pradesh,ALIGARH,september,cauliflower,,
Uttar Pradesh,ALIGARH,november,cauliflower,,
Uttar Pradesh,ALIGARH,december,cauliflower,,
Uttar Pradesh,ALIGARH,october,cabbage,,
Uttar Pradesh,ALIGARH,november,cabbage,,
Uttar Pradesh,ALIGARH,december,cabbage,,
Uttar Pradesh,ALIGARH,april,tomato,,
Uttar Pradesh,ALIGARH,may,tomato,,
Uttar Pradesh,ALIGARH,june,tomato,,
Uttar Pradesh,ALIGARH,november,capsicum,,
Uttar Pradesh,ALIGARH,september,radish,,
Uttar Pradesh,ALIGARH,october,cabbage,,
Uttar Pradesh,ALIGARH,november,cabbage,,
Uttar Pradesh,ALIGARH,february,chilli,,
Uttar Pradesh,ALIGARH,march,chilli,,
Uttar Pradesh,ALIGARH,march,cucumber,,
Uttar Pradesh,ALIGARH,april,cucumber,,
Uttar Pradesh,ALIGARH,october,patato,,
Uttar Pradesh,ALIGARH,november,patato,,
Uttar Pradesh,ALIGARH,december,patato,,
Uttar Pradesh,ALIGARH,october,barley,,
Uttar Pradesh,ALIGARH,november,barley,,
Uttar Pradesh,ALIGARH,december,barley,,
Uttar Pradesh,ALIGARH,october,onion,,
Uttar Pradesh,ALIGARH,november,onion,,
Uttar Pradesh,ALIGARH,january,pulses,,
Uttar Pradesh,ALIGARH,february,pulses,,
Uttar Pradesh,ALIGARH,march,pulses,,
Uttar Pradesh,ALIGARH,september,coriander,,
Uttar Pradesh,ALIGARH,october,garlic,,
Uttar Pradesh,ALIGARH,september,garlic,,
Uttar Pradesh,ALIGARH,november,garlic,,
Uttar Pradesh,ALIGARH,february,bottle gourd,,
Uttar Pradesh,ALIGARH,march,bottle gourd,,
Uttar Pradesh,ALIGARH,june,bottle gourd,,
Uttar Pradesh,ALIGARH,july,bottle gourd,,
Uttar Pradesh,ALIGARH,august,carrot,,
Uttar Pradesh,ALIGARH,september,carrot,,
Uttar Pradesh,ALIGARH,october,carrot,,
Uttar Pradesh,ALIGARH,november,tomato,,
Uttar Pradesh,ALIGARH,december,tomato,,
Uttar Pradesh,ALIGARH,october,tomato,,
Uttar Pradesh,ALIGARH,september,spinach,,
Uttar Pradesh,ALIGARH,october,spinach,,
Uttar Pradesh,ALIGARH,november,spinach,,
Uttar Pradesh,ALIGARH,august,radish,,
Uttar Pradesh,ALIGARH,september,radish,,
Uttar Pradesh,ALIGARH,october,radish,,
Uttar Pradesh,ALIGARH,november,radish,,
Uttar Pradesh,ALIGARH,january,radish,,
Uttar Pradesh,ALIGARH,october,beetroot,,
Uttar Pradesh,ALIGARH,november,beetroot,,
Uttar Pradesh,ALLAHABAD,january,sugarcane,,
Uttar Pradesh,ALLAHABAD,february,sugarcane,,
Uttar Pradesh,ALLAHABAD,march,sugarcane,,
Uttar Pradesh,ALLAHABAD,april,jute,,
Uttar Pradesh,ALLAHABAD,may,jute,,
Uttar Pradesh,ALLAHABAD,june,rice,,
Uttar Pradesh,ALLAHABAD,july,rice,,
Uttar Pradesh,ALLAHABAD,august,oilseeds,,
Uttar Pradesh,ALLAHABAD,september,oilseeds,,
Uttar Pradesh,ALLAHABAD,october,cauliflower,,
Uttar Pradesh,ALLAHABAD,november,wheat,,
Uttar Pradesh,ALLAHABAD,december,wheat,,
Uttar Pradesh,ALLAHABAD,march,jute,,
Uttar Pradesh,ALLAHABAD,june,maize,,
Uttar Pradesh,ALLAHABAD,july,maize,,
Uttar Pradesh,ALLAHABAD,june,oilseeds,,
Uttar Pradesh,ALLAHABAD,july,oilseeds,,
Uttar Pradesh,ALLAHABAD,september,cauliflower,,
Uttar Pradesh,ALLAHABAD,november,cauliflower,,
Uttar Pradesh,ALLAHABAD,december,cauliflower,,
Uttar Pradesh,ALLAHABAD,october,cabbage,,
Uttar Pradesh,ALLAHABAD,november,cabbage,,
Uttar Pradesh,ALLAHABAD,december,cabbage,,
Uttar Pradesh,ALLAHABAD,april,tomato,,
Uttar Pradesh,ALLAHABAD,may,tomato,,
Uttar Pradesh,ALLAHABAD,june,tomato,,
Uttar Pradesh,ALLAHABAD,november,capsicum,,
Uttar Pradesh,ALLAHABAD,september,radish,,
Uttar Pradesh,ALLAHABAD,october,cabbage,,
Uttar Pradesh,ALLAHABAD,november,cabbage,,
Uttar Pradesh,ALLAHABAD,february,chilli,,
Uttar Pradesh,ALLAHABAD,march,chilli,,
Uttar Pradesh,ALLAHABAD,march,cucumber,,
Uttar Pradesh,ALLAHABAD,april,cucumber,,
Uttar Pradesh,ALLAHABAD,october,patato,,
Uttar Pradesh,ALLAHABAD,november,patato,,
Uttar Pradesh,ALLAHABAD,december,patato,,
Uttar Pradesh,ALLAHABAD,october,barley,,
Uttar Pradesh,ALLAHABAD,november,barley,,
Uttar Pradesh,ALLAHABAD,december,barley,,
Uttar Pradesh,ALLAHABAD,october,onion,,
Uttar Pradesh,ALLAHABAD,november,onion,,
Uttar Pradesh,ALLAHABAD,january,pulses,,
Uttar Pradesh,ALLAHABAD,february,pulses,,
Uttar Pradesh,ALLAHABAD,march,pulses,,
Uttar Pradesh,ALLAHABAD,september,coriander,,
Uttar Pradesh,ALLAHABAD,october,garlic,,
Uttar Pradesh,ALLAHABAD,september,garlic,,
Uttar Pradesh,ALLAHABAD,november,garlic,,
Uttar Pradesh,ALLAHABAD,february,bottle gourd,,
Uttar Pradesh,ALLAHABAD,march,bottle gourd,,
Uttar Pradesh,ALLAHABAD,june,bottle gourd,,
Uttar Pradesh,ALLAHABAD,july,bottle gourd,,
Uttar Pradesh,ALLAHABAD,august,carrot,,
Uttar Pradesh,ALLAHABAD,september,carrot,,
Uttar Pradesh,ALLAHABAD,october,carrot,,
Uttar Pradesh,ALLAHABAD,november,tomato,,
Uttar Pradesh,ALLAHABAD,december,tomato,,
Uttar Pradesh,ALLAHABAD,october,tomato,,
Uttar Pradesh,ALLAHABAD,september,spinach,,
Uttar Pradesh,ALLAHABAD,october,spinach,,
Uttar Pradesh,ALLAHABAD,november,spinach,,
Uttar Pradesh,ALLAHABAD,august,radish,,
Uttar Pradesh,ALLAHABAD,september,radish,,
Uttar Pradesh,ALLAHABAD,october,radish,,
Uttar Pradesh,ALLAHABAD,november,radish,,
Uttar Pradesh,ALLAHABAD,january,radish,,
Uttar Pradesh,ALLAHABAD,october,beetroot,,
Uttar Pradesh,ALLAHABAD,november,beetroot,,
Uttar Pradesh,AMBEDKAR NAGAR,january,sugarcane,,
Uttar Pradesh,AMBEDKAR NAGAR,february,sugarcane,,
Uttar Pradesh,AMBEDKAR NAGAR,march,sugarcane,,
Uttar Pradesh,AMBEDKAR NAGAR,april,jute,,
Uttar Pradesh,AMBEDKAR NAGAR,may,jute,,
Uttar Pradesh,AMBEDKAR NAGAR,june,rice,,
Uttar Pradesh,AMBEDKAR NAGAR,july,rice,,
Uttar Pradesh,AMBEDKAR NAGAR,august,oilseeds,,
Uttar Pradesh,AMBEDKAR NAGAR,september,oilseeds,,
Uttar Pradesh,AMBEDKAR NAGAR,october,cauliflower,,
Uttar Pradesh,AMBEDKAR NAGAR,november,wheat,,
Uttar Pradesh,AMBEDKAR NAGAR,december,wheat,,
Uttar Pradesh,AMBEDKAR NAGAR,march,jute,,
Uttar Pradesh,AMBEDKAR NAGAR,june,maize,,
Uttar Pradesh,AMBEDKAR NAGAR,july,maize,,
Uttar Pradesh,AMBEDKAR NAGAR,june,oilseeds,,
Uttar Pradesh,AMBEDKAR NAGAR,july,oilseeds,,
Uttar Pradesh,AMBEDKAR NAGAR,september,cauliflower,,
Uttar Pradesh,AMBEDKAR NAGAR,november,cauliflower,,
Uttar Pradesh,AMBEDKAR NAGAR,december,cauliflower,,
Uttar Pradesh,AMBEDKAR NAGAR,october,cabbage,,
Uttar Pradesh,AMBEDKAR NAGAR,november,cabbage,,
Uttar Pradesh,AMBEDKAR NAGAR,december,cabbage,,
Uttar Pradesh,AMBEDKAR NAGAR,april,tomato,,
Uttar Pradesh,AMBEDKAR NAGAR,may,tomato,,
Uttar Pradesh,AMBEDKAR NAGAR,june,tomato,,
Uttar Pradesh,AMBEDKAR NAGAR,november,capsicum,,
Uttar Pradesh,AMBEDKAR NAGAR,september,radish,,
Uttar Pradesh,AMBEDKAR NAGAR,october,cabbage,,
Uttar Pradesh,AMBEDKAR NAGAR,november,cabbage,,
Uttar Pradesh,AMBEDKAR NAGAR,february,chilli,,
Uttar Pradesh,AMBEDKAR NAGAR,march,chilli,,
Uttar Pradesh,AMBEDKAR NAGAR,march,cucumber,,
Uttar Pradesh,AMBEDKAR NAGAR,april,cucumber,,
Uttar Pradesh,AMBEDKAR NAGAR,october,patato,,
Uttar Pradesh,AMBEDKAR NAGAR,november,patato,,
Uttar Pradesh,AMBEDKAR NAGAR,december,patato,,
Uttar Pradesh,AMBEDKAR NAGAR,october,barley,,
Uttar Pradesh,AMBEDKAR NAGAR,november,barley,,
Uttar Pradesh,AMBEDKAR NAGAR,december,barley,,
Uttar Pradesh,AMBEDKAR NAGAR,october,onion,,
Uttar Pradesh,AMBEDKAR NAGAR,november,onion,,
Uttar Pradesh,AMBEDKAR NAGAR,january,pulses,,
Uttar Pradesh,AMBEDKAR NAGAR,february,pulses,,
Uttar Pradesh,AMBEDKAR NAGAR,march,pulses,,
Uttar Pradesh,AMBEDKAR NAGAR,september,coriander,,
Uttar Pradesh,AMBEDKAR NAGAR,october,garlic,,
Uttar Pradesh,AMBEDKAR NAGAR,september,garlic,,
Uttar Pradesh,AMBEDKAR NAGAR,november,garlic,,
Uttar Pradesh,AMBEDKAR NAGAR,february,bottle gourd,,
Uttar Pradesh,AMBEDKAR NAGAR,march,bottle gourd,,
Uttar Pradesh,AMBEDKAR NAGAR,june,bottle gourd,,
Uttar Pradesh,AMBEDKAR NAGAR,july,bottle gourd,,
Uttar Pradesh,AMBEDKAR NAGAR,august,carrot,,
Uttar Pradesh,AMBEDKAR NAGAR,september,carrot,,
Uttar Pradesh,AMBEDKAR NAGAR,october,carrot,,
Uttar Pradesh,AMBEDKAR NAGAR,november,tomato,,
Uttar Pradesh,AMBEDKAR NAGAR,december,tomato,,
Uttar Pradesh,AMBEDKAR NAGAR,october,tomato,,
Uttar Pradesh,AMBEDKAR NAGAR,september,spinach,,
Uttar Pradesh,AMBEDKAR NAGAR,october,spinach,,
Uttar Pradesh,AMBEDKAR NAGAR,november,spinach,,
Uttar Pradesh,AMBEDKAR NAGAR,august,radish,,
Uttar Pradesh,AMBEDKAR NAGAR,september,radish,,
Uttar Pradesh,AMBEDKAR NAGAR,october,radish,,
Uttar Pradesh,AMBEDKAR NAGAR,november,radish,,
Uttar Pradesh,AMBEDKAR NAGAR,january,radish,,
Uttar Pradesh,AMBEDKAR NAGAR,october,beetroot,,
Uttar Pradesh,AMBEDKAR NAGAR,november,beetroot,,
Uttar Pradesh,AURAIYA,january,sugarcane,,
Uttar Pradesh,AURAIYA,february,sugarcane,,
Uttar Pradesh,AURAIYA,march,sugarcane,,
Uttar Pradesh,AURAIYA,april,jute,,
Uttar Pradesh,AURAIYA,may,jute,,
Uttar Pradesh,AURAIYA,june,rice,,
Uttar Pradesh,AURAIYA,july,rice,,
Uttar Pradesh,AURAIYA,august,oilseeds,,
Uttar Pradesh,AURAIYA,september,oilseeds,,
Uttar Pradesh,AURAIYA,october,cauliflower,,
Uttar Pradesh,AURAIYA,november,wheat,,
Uttar Pradesh,AURAIYA,december,wheat,,
Uttar Pradesh,AURAIYA,march,jute,,
Uttar Pradesh,AURAIYA,june,maize,,
Uttar Pradesh,AURAIYA,july,maize,,
Uttar Pradesh,AURAIYA,june,oilseeds,,
Uttar Pradesh,AURAIYA,july,oilseeds,,
Uttar Pradesh,AURAIYA,september,cauliflower,,
Uttar Pradesh,AURAIYA,november,cauliflower,,
Uttar Pradesh,AURAIYA,december,cauliflower,,
Uttar Pradesh,AURAIYA,october,cabbage,,
Uttar Pradesh,AURAIYA,november,cabbage,,
Uttar Pradesh,AURAIYA,december,cabbage,,
Uttar Pradesh,AURAIYA,april,tomato,,
Uttar Pradesh,AURAIYA,may,tomato,,
Uttar Pradesh,AURAIYA,june,tomato,,
Uttar Pradesh,AURAIYA,november,capsicum,,
Uttar Pradesh,AURAIYA,september,radish,,
Uttar Pradesh,AURAIYA,october,cabbage,,
Uttar Pradesh,AURAIYA,november,cabbage,,
Uttar Pradesh,AURAIYA,february,chilli,,
Uttar Pradesh,AURAIYA,march,chilli,,
Uttar Pradesh,AURAIYA,march,cucumber,,
Uttar Pradesh,AURAIYA,april,cucumber,,
Uttar Pradesh,AURAIYA,october,patato,,
Uttar Pradesh,AURAIYA,november,patato,,
Uttar Pradesh,AURAIYA,december,patato,,
Uttar Pradesh,AURAIYA,october,barley,,
Uttar Pradesh,AURAIYA,november,barley,,
Uttar Pradesh,AURAIYA,december,barley,,
Uttar Pradesh,AURAIYA,october,onion,,
Uttar Pradesh,AURAIYA,november,onion,,
Uttar Pradesh,AURAIYA,january,pulses,,
Uttar Pradesh,AURAIYA,february,pulses,,
Uttar Pradesh,AURAIYA,march,pulses,,
Uttar Pradesh,AURAIYA,september,coriander,,
Uttar Pradesh,AURAIYA,october,garlic,,
Uttar Pradesh,AURAIYA,september,garlic,,
Uttar Pradesh,AURAIYA,november,garlic,,
Uttar Pradesh,AURAIYA,february,bottle gourd,,
Uttar Pradesh,AURAIYA,march,bottle gourd,,
Uttar Pradesh,AURAIYA,june,bottle gourd,,
Uttar Pradesh,AURAIYA,july,bottle gourd,,
Uttar Pradesh,AURAIYA,august,carrot,,
Uttar Pradesh,AURAIYA,september,carrot,,
Uttar Pradesh,AURAIYA,october,carrot,,
Uttar Pradesh,AURAIYA,november,tomato,,
Uttar Pradesh,AURAIYA,december,tomato,,
Uttar Pradesh,AURAIYA,october,tomato,,
Uttar Pradesh,AURAIYA,september,spinach,,
Uttar Pradesh,AURAIYA,october,spinach,,
Uttar Pradesh,AURAIYA,november,spinach,,
Uttar Pradesh,AURAIYA,august,radish,,
Uttar Pradesh,AURAIYA,september,radish,,
Uttar Pradesh,AURAIYA,october,radish,,
Uttar Pradesh,AURAIYA,november,radish,,
Uttar Pradesh,AURAIYA,january,radish,,
Uttar Pradesh,AURAIYA,october,beetroot,,
Uttar Pradesh,AURAIYA,november,beetroot,,
Uttar Pradesh,AZAMGARH,january,sugarcane,,
Uttar Pradesh,AZAMGARH,february,sugarcane,,
Uttar Pradesh,AZAMGARH,march,sugarcane,,
Uttar Pradesh,AZAMGARH,april,jute,,
Uttar Pradesh,AZAMGARH,may,jute,,
Uttar Pradesh,AZAMGARH,june,rice,,
Uttar Pradesh,AZAMGARH,july,rice,,
Uttar Pradesh,AZAMGARH,august,oilseeds,,
Uttar Pradesh,AZAMGARH,september,oilseeds,,
Uttar Pradesh,AZAMGARH,october,cauliflower,,
Uttar Pradesh,AZAMGARH,november,wheat,,
Uttar Pradesh,AZAMGARH,december,wheat,,
Uttar Pradesh,AZAMGARH,march,jute,,
Uttar Pradesh,AZAMGARH,june,maize,,
Uttar Pradesh,AZAMGARH,july,maize,,
Uttar Pradesh,AZAMGARH,june,oilseeds,,
Uttar Pradesh,AZAMGARH,july,oilseeds,,
Uttar Pradesh,AZAMGARH,september,cauliflower,,
Uttar Pradesh,AZAMGARH,november,cauliflower,,
Uttar Pradesh,AZAMGARH,december,cauliflower,,
Uttar Pradesh,AZAMGARH,october,cabbage,,
Uttar Pradesh,AZAMGARH,november,cabbage,,
Uttar Pradesh,AZAMGARH,december,cabbage,,
Uttar Pradesh,AZAMGARH,april,tomato,,
Uttar Pradesh,AZAMGARH,may,tomato,,
Uttar Pradesh,AZAMGARH,june,tomato,,
Uttar Pradesh,AZAMGARH,november,capsicum,,
Uttar Pradesh,AZAMGARH,september,radish,,
Uttar Pradesh,AZAMGARH,october,cabbage,,
Uttar Pradesh,AZAMGARH,november,cabbage,,
Uttar Pradesh,AZAMGARH,february,chilli,,
Uttar Pradesh,AZAMGARH,march,chilli,,
Uttar Pradesh,AZAMGARH,march,cucumber,,
Uttar Pradesh,AZAMGARH,april,cucumber,,
Uttar Pradesh,AZAMGARH,october,patato,,
Uttar Pradesh,AZAMGARH,november,patato,,
Uttar Pradesh,AZAMGARH,december,patato,,
Uttar Pradesh,AZAMGARH,october,barley,,
Uttar Pradesh,AZAMGARH,november,barley,,
Uttar Pradesh,AZAMGARH,december,barley,,
Uttar Pradesh,AZAMGARH,october,onion,,
Uttar Pradesh,AZAMGARH,november,onion,,
Uttar Pradesh,AZAMGARH,january,pulses,,
Uttar Pradesh,AZAMGARH,february,pulses,,
Uttar Pradesh,AZAMGARH,march,pulses,,
Uttar Pradesh,AZAMGARH,september,coriander,,
Uttar Pradesh,AZAMGARH,october,garlic,,
Uttar Pradesh,AZAMGARH,september,garlic,,
Uttar Pradesh,AZAMGARH,november,garlic,,
Uttar Pradesh,AZAMGARH,february,bottle gourd,,
Uttar Pradesh,AZAMGARH,march,bottle gourd,,
Uttar Pradesh,AZAMGARH,june,bottle gourd,,
Uttar Pradesh,AZAMGARH,july,bottle gourd,,
Uttar Pradesh,AZAMGARH,august,carrot,,
Uttar Pradesh,AZAMGARH,september,carrot,,
Uttar Pradesh,AZAMGARH,october,carrot,,
Uttar Pradesh,AZAMGARH,november,tomato,,
Uttar Pradesh,AZAMGARH,december,tomato,,
Uttar Pradesh,AZAMGARH,october,tomato,,
Uttar Pradesh,AZAMGARH,september,spinach,,
Uttar Pradesh,AZAMGARH,october,spinach,,
Uttar Pradesh,AZAMGARH,november,spinach,,
Uttar Pradesh,AZAMGARH,august,radish,,
Uttar Pradesh,AZAMGARH,september,radish,,
Uttar Pradesh,AZAMGARH,october,radish,,
Uttar Pradesh,AZAMGARH,november,radish,,
Uttar Pradesh,AZAMGARH,january,radish,,
Uttar Pradesh,AZAMGARH,october,beetroot,,
Uttar Pradesh,AZAMGARH,november,beetroot,,
Uttar Pradesh,BALLIA,january,sugarcane,,
Uttar Pradesh,BALLIA,february,sugarcane,,
Uttar Pradesh,BALLIA,march,sugarcane,,
Uttar Pradesh,BALLIA,april,jute,,
Uttar Pradesh,BALLIA,may,jute,,
Uttar Pradesh,BALLIA,june,rice,,
Uttar Pradesh,BALLIA,july,rice,,
Uttar Pradesh,BALLIA,august,oilseeds,,
Uttar Pradesh,BALLIA,september,oilseeds,,
Uttar Pradesh,BALLIA,october,cauliflower,,
Uttar Pradesh,BALLIA,november,wheat,,
Uttar Pradesh,BALLIA,december,wheat,,
Uttar Pradesh,BALLIA,march,jute,,
Uttar Pradesh,BALLIA,june,maize,,
Uttar Pradesh,BALLIA,july,maize,,
Uttar Pradesh,BALLIA,june,oilseeds,,
Uttar Pradesh,BALLIA,july,oilseeds,,
Uttar Pradesh,BALLIA,september,cauliflower,,
Uttar Pradesh,BALLIA,november,cauliflower,,
Uttar Pradesh,BALLIA,december,cauliflower,,
Uttar Pradesh,BALLIA,october,cabbage,,
Uttar Pradesh,BALLIA,november,cabbage,,
Uttar Pradesh,BALLIA,december,cabbage,,
Uttar Pradesh,BALLIA,april,tomato,,
Uttar Pradesh,BALLIA,may,tomato,,
Uttar Pradesh,BALLIA,june,tomato,,
Uttar Pradesh,BALLIA,november,capsicum,,
Uttar Pradesh,BALLIA,september,radish,,
Uttar Pradesh,BALLIA,october,cabbage,,
Uttar Pradesh,BALLIA,november,cabbage,,
Uttar Pradesh,BALLIA,february,chilli,,
Uttar Pradesh,BALLIA,march,chilli,,
Uttar Pradesh,BALLIA,march,cucumber,,
Uttar Pradesh,BALLIA,april,cucumber,,
Uttar Pradesh,BALLIA,october,patato,,
Uttar Pradesh,BALLIA,november,patato,,
Uttar Pradesh,BALLIA,december,patato,,
Uttar Pradesh,BALLIA,october,barley,,
Uttar Pradesh,BALLIA,november,barley,,
Uttar Pradesh,BALLIA,december,barley,,
Uttar Pradesh,BALLIA,october,onion,,
Uttar Pradesh,BALLIA,november,onion,,
Uttar Pradesh,BALLIA,january,pulses,,
Uttar Pradesh,BALLIA,february,pulses,,
Uttar Pradesh,BALLIA,march,pulses,,
Uttar Pradesh,BALLIA,september,coriander,,
Uttar Pradesh,BALLIA,october,garlic,,
Uttar Pradesh,BALLIA,september,garlic,,
Uttar Pradesh,BALLIA,november,garlic,,
Uttar Pradesh,BALLIA,february,bottle gourd,,
Uttar Pradesh,BALLIA,march,bottle gourd,,
Uttar Pradesh,BALLIA,june,bottle gourd,,
Uttar Pradesh,BALLIA,july,bottle gourd,,
Uttar Pradesh,BALLIA,august,carrot,,
Uttar Pradesh,BALLIA,september,carrot,,
Uttar Pradesh,BALLIA,october,carrot,,
Uttar Pradesh,BALLIA,november,tomato,,
Uttar Pradesh,BALLIA,december,tomato,,
Uttar Pradesh,BALLIA,october,tomato,,
Uttar Pradesh,BALLIA,september,spinach,,
Uttar Pradesh,BALLIA,october,spinach,,
Uttar Pradesh,BALLIA,november,spinach,,
Uttar Pradesh,BALLIA,august,radish,,
Uttar Pradesh,BALLIA,september,radish,,
Uttar Pradesh,BALLIA,october,radish,,
Uttar Pradesh,BALLIA,november,radish,,
Uttar Pradesh,BALLIA,january,radish,,
Uttar Pradesh,BALLIA,october,beetroot,,
Uttar Pradesh,BALLIA,november,beetroot,,
Uttar Pradesh,BAREILLY,january,sugarcane,,
Uttar Pradesh,BAREILLY,february,sugarcane,,
Uttar Pradesh,BAREILLY,march,sugarcane,,
Uttar Pradesh,BAREILLY,april,jute,,
Uttar Pradesh,BAREILLY,may,jute,,
Uttar Pradesh,BAREILLY,june,rice,,
Uttar Pradesh,BAREILLY,july,rice,,
Uttar Pradesh,BAREILLY,august,oilseeds,,
Uttar Pradesh,BAREILLY,september,oilseeds,,
Uttar Pradesh,BAREILLY,october,cauliflower,,
Uttar Pradesh,BAREILLY,november,wheat,,
Uttar Pradesh,BAREILLY,december,wheat,,
Uttar Pradesh,BAREILLY,march,jute,,
Uttar Pradesh,BAREILLY,june,maize,,
Uttar Pradesh,BAREILLY,july,maize,,
Uttar Pradesh,BAREILLY,june,oilseeds,,
Uttar Pradesh,BAREILLY,july,oilseeds,,
Uttar Pradesh,BAREILLY,september,cauliflower,,
Uttar Pradesh,BAREILLY,november,cauliflower,,
Uttar Pradesh,BAREILLY,december,cauliflower,,
Uttar Pradesh,BAREILLY,october,cabbage,,
Uttar Pradesh,BAREILLY,november,cabbage,,
Uttar Pradesh,BAREILLY,december,cabbage,,
Uttar Pradesh,BAREILLY,april,tomato,,
Uttar Pradesh,BAREILLY,may,tomato,,
Uttar Pradesh,BAREILLY,june,tomato,,
Uttar Pradesh,BAREILLY,november,capsicum,,
Uttar Pradesh,BAREILLY,september,radish,,
Uttar Pradesh,BAREILLY,october,cabbage,,
Uttar Pradesh,BAREILLY,november,cabbage,,
Uttar Pradesh,BAREILLY,february,chilli,,
Uttar Pradesh,BAREILLY,march,chilli,,
Uttar Pradesh,BAREILLY,march,cucumber,,
Uttar Pradesh,BAREILLY,april,cucumber,,
Uttar Pradesh,BAREILLY,october,patato,,
Uttar Pradesh,BAREILLY,november,patato,,
Uttar Pradesh,BAREILLY,december,patato,,
Uttar Pradesh,BAREILLY,october,barley,,
Uttar Pradesh,BAREILLY,november,barley,,
Uttar Pradesh,BAREILLY,december,barley,,
Uttar Pradesh,BAREILLY,october,onion,,
Uttar Pradesh,BAREILLY,november,onion,,
Uttar Pradesh,BAREILLY,january,pulses,,
Uttar Pradesh,BAREILLY,february,pulses,,
Uttar Pradesh,BAREILLY,march,pulses,,
Uttar Pradesh,BAREILLY,september,coriander,,
Uttar Pradesh,BAREILLY,october,garlic,,
Uttar Pradesh,BAREILLY,september,garlic,,
Uttar Pradesh,BAREILLY,november,garlic,,
Uttar Pradesh,BAREILLY,february,bottle gourd,,
Uttar Pradesh,BAREILLY,march,bottle gourd,,
Uttar Pradesh,BAREILLY,june,bottle gourd,,
Uttar Pradesh,BAREILLY,july,bottle gourd,,
Uttar Pradesh,BAREILLY,august,carrot,,
Uttar Pradesh,BAREILLY,september,carrot,,
