state_name,district_name,season,crop
Uttar Pradesh,ETAH,july,bajra
Uttar Pradesh,ETAH,june,rice
Uttar Pradesh,ETAH,july,mango
Uttar Pradesh,ETAH,september,potato
Uttar Pradesh,ETAH,november,tomato
Uttar Pradesh,ETAH,december,wheat 
Uttar Pradesh,ETAH,october,bajra
Uttar Pradesh,ETAH,november,rice
Uttar Pradesh,ETAH,december,tomato
Uttar Pradesh,ETAH,april,wheat 
Uttar Pradesh,ETAH,may,bajra
Uttar Pradesh,ETAH,june,rice
Uttar Pradesh,ETAH,november,mango
Uttar Pradesh,ETAH,september,potato
Uttar Pradesh,ETAH,october,tomato
Uttar Pradesh,ETAH,november,wheat 
Uttar Pradesh,ETAH,february,bajra
Uttar Pradesh,ETAH,march,rice
Uttar Pradesh,ETAH,march,mango
Uttar Pradesh,ETAH,april,potato
Uttar Pradesh,ETAH,october,tomato
Uttar Pradesh,ETAH,november,wheat 
Uttar Pradesh,ETAH,december,bajra
Uttar Pradesh,ETAH,october,rice
Uttar Pradesh,ETAH,november,tomato
Uttar Pradesh,ETAH,december,wheat 
Uttar Pradesh,ETAH,october,bajra
Uttar Pradesh,ETAH,november,rice
Uttar Pradesh,ETAH,january,mango
Uttar Pradesh,ETAH,february,potato
Uttar Pradesh,ETAH,march,tomato
Uttar Pradesh,ETAH,september,wheat 
Uttar Pradesh,ETAH,october,bajra
Uttar Pradesh,ETAH,september,rice
Uttar Pradesh,ETAH,november,mango
Uttar Pradesh,ETAH,february,potato
Uttar Pradesh,ETAH,march,tomato
Uttar Pradesh,ETAH,june,wheat 
Uttar Pradesh,ETAH,july,bajra
Uttar Pradesh,ETAH,august,rice
Uttar Pradesh,ETAH,september,tomato
Uttar Pradesh,ETAH,october,wheat 
Uttar Pradesh,ETAH,november,bajra
Uttar Pradesh,ETAH,december,rice
Uttar Pradesh,ETAH,october,mango
Uttar Pradesh,ETAH,september,potato
Uttar Pradesh,ETAH,october,tomato
Uttar Pradesh,ETAH,november,wheat 
Uttar Pradesh,ETAH,august,bajra
Uttar Pradesh,ETAH,september,rice
Uttar Pradesh,ETAH,october,mango
Uttar Pradesh,ETAH,november,potato
Uttar Pradesh,ETAH,january,tomato
Uttar Pradesh,ETAH,october,wheat 
Uttar Pradesh,ETAH,november,bajra
Uttar Pradesh,FAIZABAD,january,rice
Uttar Pradesh,FAIZABAD,february,tomato
Uttar Pradesh,FAIZABAD,march,wheat 
Uttar Pradesh,FAIZABAD,april,bajra
Uttar Pradesh,FAIZABAD,may,rice
Uttar Pradesh,FAIZABAD,june,mango
Uttar Pradesh,FAIZABAD,july,potato
Uttar Pradesh,FAIZABAD,august,tomato
Uttar Pradesh,FAIZABAD,september,wheat 
Uttar Pradesh,FAIZABAD,october,bajra
Uttar Pradesh,FAIZABAD,november,rice
Uttar Pradesh,FAIZABAD,december,mango
Uttar Pradesh,FAIZABAD,march,potato
Uttar Pradesh,FAIZABAD,june,tomato
Uttar Pradesh,FAIZABAD,july,wheat 
Uttar Pradesh,FAIZABAD,june,bajra
Uttar Pradesh,FAIZABAD,july,rice
Uttar Pradesh,FAIZABAD,september,tomato
Uttar Pradesh,FAIZABAD,november,wheat 
Uttar Pradesh,FAIZABAD,december,bajra
Uttar Pradesh,FAIZABAD,october,rice
Uttar Pradesh,FAIZABAD,november,mango
Uttar Pradesh,FAIZABAD,december,potato
Uttar Pradesh,FAIZABAD,april,tomato
Uttar Pradesh,FAIZABAD,may,wheat 
Uttar Pradesh,FAIZABAD,june,bajra
Uttar Pradesh,FAIZABAD,november,rice
Uttar Pradesh,FAIZABAD,september,mango
Uttar Pradesh,FAIZABAD,october,potato
Uttar Pradesh,FAIZABAD,november,tomato
Uttar Pradesh,FAIZABAD,february,wheat 
Uttar Pradesh,FAIZABAD,march,bajra
Uttar Pradesh,FAIZABAD,march,rice
Uttar Pradesh,FAIZABAD,april,tomato
Uttar Pradesh,FAIZABAD,october,wheat 
Uttar Pradesh,FAIZABAD,november,bajra
Uttar Pradesh,FAIZABAD,december,rice
Uttar Pradesh,FAIZABAD,october,mango
Uttar Pradesh,FAIZABAD,november,potato
Uttar Pradesh,FAIZABAD,december,tomato
Uttar Pradesh,FAIZABAD,october,wheat 
Uttar Pradesh,FAIZABAD,november,bajra
Uttar Pradesh,FAIZABAD,january,rice
Uttar Pradesh,FAIZABAD,february,mango
Uttar Pradesh,FAIZABAD,march,potato
Uttar Pradesh,FAIZABAD,september,tomato
Uttar Pradesh,FAIZABAD,october,wheat 
Uttar Pradesh,FAIZABAD,september,bajra
Uttar Pradesh,FAIZABAD,november,rice
Uttar Pradesh,FAIZABAD,february,tomato
Uttar Pradesh,FAIZABAD,march,wheat 
Uttar Pradesh,FAIZABAD,june,bajra
Uttar Pradesh,FAIZABAD,july,rice
Uttar Pradesh,FAIZABAD,august,mango
Uttar Pradesh,FAIZABAD,september,potato
Uttar Pradesh,FAIZABAD,october,tomato
Uttar Pradesh,FAIZABAD,november,wheat 
Uttar Pradesh,FAIZABAD,december,bajra
Uttar Pradesh,FAIZABAD,october,rice
Uttar Pradesh,FAIZABAD,september,mango
Uttar Pradesh,FAIZABAD,october,potato
Uttar Pradesh,FAIZABAD,november,tomato
Uttar Pradesh,FAIZABAD,august,wheat 
Uttar Pradesh,FAIZABAD,september,bajra
Uttar Pradesh,FAIZABAD,october,rice
Uttar Pradesh,FAIZABAD,november,tomato
Uttar Pradesh,FAIZABAD,january,wheat 
Uttar Pradesh,FAIZABAD,october,bajra
Uttar Pradesh,FAIZABAD,november,rice
Uttar Pradesh,GAUTAM BUDDHA NAGAR,,mango
Uttar Pradesh,GAUTAM BUDDHA NAGAR,,potato
Uttar Pradesh,GAUTAM BUDDHA NAGAR,,tomato
Uttar Pradesh,GAUTAM BUDDHA NAGAR,,wheat 
Uttar Pradesh,GAUTAM BUDDHA NAGAR,,bajra
Uttar Pradesh,GAUTAM BUDDHA NAGAR,,rice
Uttar Pradesh,GAUTAM BUDDHA NAGAR,,mango
Uttar Pradesh,GAUTAM BUDDHA NAGAR,,potato
Uttar Pradesh,GAUTAM BUDDHA NAGAR,,tomato
Uttar Pradesh,GAUTAM BUDDHA NAGAR,,wheat 
Uttar Pradesh,GAUTAM BUDDHA NAGAR,,bajra
Uttar Pradesh,GAUTAM BUDDHA NAGAR,,rice
Uttar Pradesh,GAUTAM BUDDHA NAGAR,,tomato
Uttar Pradesh,GAUTAM BUDDHA NAGAR,,wheat 
Uttar Pradesh,GAUTAM BUDDHA NAGAR,,bajra
Uttar Pradesh,GAUTAM BUDDHA NAGAR,,rice
Uttar Pradesh,GAUTAM BUDDHA NAGAR,,mango
Uttar Pradesh,GAUTAM BUDDHA NAGAR,,potato
Uttar Pradesh,GAUTAM BUDDHA NAGAR,,tomato
Uttar Pradesh,GAUTAM BUDDHA NAGAR,,wheat 
Uttar Pradesh,GAUTAM BUDDHA NAGAR,,bajra
Uttar Pradesh,GAUTAM BUDDHA NAGAR,,rice
Uttar Pradesh,GAUTAM BUDDHA NAGAR,,mango
Uttar Pradesh,GAUTAM BUDDHA NAGAR,,potato
Uttar Pradesh,GAUTAM BUDDHA NAGAR,,tomato
Uttar Pradesh,GAUTAM BUDDHA NAGAR,,wheat 
Uttar Pradesh,GAUTAM BUDDHA NAGAR,,bajra
Uttar Pradesh,GAUTAM BUDDHA NAGAR,,rice
Uttar Pradesh,GAUTAM BUDDHA NAGAR,,tomato
Uttar Pradesh,GAUTAM BUDDHA NAGAR,,wheat 
Uttar Pradesh,GAUTAM BUDDHA NAGAR,,bajra
Uttar Pradesh,GAUTAM BUDDHA NAGAR,,rice
Uttar Pradesh,GAUTAM BUDDHA NAGAR,,mango
Uttar Pradesh,GAUTAM BUDDHA NAGAR,,potato
Uttar Pradesh,GAUTAM BUDDHA NAGAR,,tomato
Uttar Pradesh,GAUTAM BUDDHA NAGAR,,wheat 
Uttar Pradesh,GAUTAM BUDDHA NAGAR,,bajra
Uttar Pradesh,GAUTAM BUDDHA NAGAR,,rice
Uttar Pradesh,GAUTAM BUDDHA NAGAR,,mango
Uttar Pradesh,GAUTAM BUDDHA NAGAR,,potato
Uttar Pradesh,GAUTAM BUDDHA NAGAR,,tomato
Uttar Pradesh,GAUTAM BUDDHA NAGAR,,wheat 
Uttar Pradesh,GAUTAM BUDDHA NAGAR,,bajra
Uttar Pradesh,GAUTAM BUDDHA NAGAR,,rice
Uttar Pradesh,GAUTAM BUDDHA NAGAR,,tomato
Uttar Pradesh,GAUTAM BUDDHA NAGAR,,wheat 
Uttar Pradesh,GAUTAM BUDDHA NAGAR,,bajra
Uttar Pradesh,GAUTAM BUDDHA NAGAR,,rice
Uttar Pradesh,GAUTAM BUDDHA NAGAR,,mango
Uttar Pradesh,GAUTAM BUDDHA NAGAR,,potato
Uttar Pradesh,GAUTAM BUDDHA NAGAR,,tomato
Uttar Pradesh,GAUTAM BUDDHA NAGAR,,wheat 
Uttar Pradesh,GAUTAM BUDDHA NAGAR,,bajra
Uttar Pradesh,GAUTAM BUDDHA NAGAR,,rice
Uttar Pradesh,GAUTAM BUDDHA NAGAR,,mango
Uttar Pradesh,GAUTAM BUDDHA NAGAR,,potato
Uttar Pradesh,GAUTAM BUDDHA NAGAR,,tomato
Uttar Pradesh,GAUTAM BUDDHA NAGAR,,wheat 
Uttar Pradesh,GAUTAM BUDDHA NAGAR,,bajra
Uttar Pradesh,GAUTAM BUDDHA NAGAR,,rice
Uttar Pradesh,GAUTAM BUDDHA NAGAR,,tomato
Uttar Pradesh,GAUTAM BUDDHA NAGAR,,wheat 
Uttar Pradesh,GAUTAM BUDDHA NAGAR,,bajra
Uttar Pradesh,GAUTAM BUDDHA NAGAR,,rice
Uttar Pradesh,GAUTAM BUDDHA NAGAR,,mango
Uttar Pradesh,GAUTAM BUDDHA NAGAR,,potato
Uttar Pradesh,GAUTAM BUDDHA NAGAR,,tomato
Uttar Pradesh,GAUTAM BUDDHA NAGAR,,wheat 
Uttar Pradesh,GAUTAM BUDDHA NAGAR,,bajra
Uttar Pradesh,GHAZIABAD,january,rice
Uttar Pradesh,GHAZIABAD,february,mango
Uttar Pradesh,GHAZIABAD,march,potato
Uttar Pradesh,GHAZIABAD,april,tomato
Uttar Pradesh,GHAZIABAD,may,wheat 
Uttar Pradesh,GHAZIABAD,june,bajra
Uttar Pradesh,GHAZIABAD,july,rice
Uttar Pradesh,GHAZIABAD,august,tomato
Uttar Pradesh,GHAZIABAD,september,wheat 
Uttar Pradesh,GHAZIABAD,october,bajra
Uttar Pradesh,GHAZIABAD,november,rice
Uttar Pradesh,GHAZIABAD,december,mango
Uttar Pradesh,GHAZIABAD,march,potato
Uttar Pradesh,GHAZIABAD,june,tomato
Uttar Pradesh,GHAZIABAD,july,wheat 
Uttar Pradesh,GHAZIABAD,june,bajra
Uttar Pradesh,GHAZIABAD,july,rice
Uttar Pradesh,GHAZIABAD,september,mango
Uttar Pradesh,GHAZIABAD,november,potato
Uttar Pradesh,GHAZIABAD,december,tomato
Uttar Pradesh,GHAZIABAD,october,wheat 
Uttar Pradesh,GHAZIABAD,november,bajra
Uttar Pradesh,GHAZIABAD,december,rice
Uttar Pradesh,GHAZIABAD,april,tomato
Uttar Pradesh,GHAZIABAD,may,wheat 
Uttar Pradesh,GHAZIABAD,june,bajra
Uttar Pradesh,GHAZIABAD,november,rice
Uttar Pradesh,GHAZIABAD,september,mango
Uttar Pradesh,GHAZIABAD,october,potato
Uttar Pradesh,GHAZIABAD,november,tomato
Uttar Pradesh,GHAZIABAD,february,wheat 
Uttar Pradesh,GHAZIABAD,march,bajra
Uttar Pradesh,GHAZIABAD,march,rice
Uttar Pradesh,GHAZIABAD,april,mango
Uttar Pradesh,GHAZIABAD,october,potato
Uttar Pradesh,GHAZIABAD,november,tomato
Uttar Pradesh,GHAZIABAD,december,wheat 
Uttar Pradesh,GHAZIABAD,october,bajra
Uttar Pradesh,GHAZIABAD,november,rice
Uttar Pradesh,GHAZIABAD,december,tomato
Uttar Pradesh,GHAZIABAD,october,wheat 
Uttar Pradesh,GHAZIABAD,november,bajra
Uttar Pradesh,GHAZIABAD,january,rice
Uttar Pradesh,GHAZIABAD,february,mango
Uttar Pradesh,GHAZIABAD,march,potato
Uttar Pradesh,GHAZIABAD,september,tomato
Uttar Pradesh,GHAZIABAD,october,wheat 
Uttar Pradesh,GHAZIABAD,september,bajra
Uttar Pradesh,GHAZIABAD,november,rice
Uttar Pradesh,GHAZIABAD,february,mango
Uttar Pradesh,GHAZIABAD,march,potato
Uttar Pradesh,GHAZIABAD,june,tomato
Uttar Pradesh,GHAZIABAD,july,wheat 
Uttar Pradesh,GHAZIABAD,august,bajra
Uttar Pradesh,GHAZIABAD,september,rice
Uttar Pradesh,GHAZIABAD,october,tomato
Uttar Pradesh,GHAZIABAD,november,wheat 
Uttar Pradesh,GHAZIABAD,december,bajra
Uttar Pradesh,GHAZIABAD,october,rice
Uttar Pradesh,GHAZIABAD,september,mango
Uttar Pradesh,GHAZIABAD,october,potato
Uttar Pradesh,GHAZIABAD,november,tomato
Uttar Pradesh,GHAZIABAD,august,wheat 
Uttar Pradesh,GHAZIABAD,september,bajra
Uttar Pradesh,GHAZIABAD,october,rice
Uttar Pradesh,GHAZIABAD,november,mango
Uttar Pradesh,GHAZIABAD,january,potato
Uttar Pradesh,GHAZIABAD,october,tomato
Uttar Pradesh,GHAZIABAD,november,wheat 
Uttar Pradesh,GHAZIPUR,january,bajra
Uttar Pradesh,GHAZIPUR,february,rice
Uttar Pradesh,GHAZIPUR,march,tomato
Uttar Pradesh,GHAZIPUR,april,wheat 
Uttar Pradesh,GHAZIPUR,may,wheat 
Uttar Pradesh,GHAZIPUR,june,bajra
Uttar Pradesh,GHAZIPUR,july,rice
Uttar Pradesh,GHAZIPUR,august,mango
Uttar Pradesh,GHAZIPUR,september,potato
Uttar Pradesh,GHAZIPUR,october,tomato
Uttar Pradesh,GHAZIPUR,november,wheat 
Uttar Pradesh,GHAZIPUR,december,bajra
Uttar Pradesh,GHAZIPUR,march,rice
Uttar Pradesh,GHAZIPUR,june,tomato
Uttar Pradesh,GHAZIPUR,july,wheat 
Uttar Pradesh,GHAZIPUR,june,wheat 
Uttar Pradesh,GHAZIPUR,july,bajra
Uttar Pradesh,GHAZIPUR,september,rice
Uttar Pradesh,GHAZIPUR,november,mango
Uttar Pradesh,GHAZIPUR,december,potato
Uttar Pradesh,GHAZIPUR,october,tomato
Uttar Pradesh,GHAZIPUR,november,wheat 
Uttar Pradesh,GHAZIPUR,december,bajra
Uttar Pradesh,GHAZIPUR,april,rice
Uttar Pradesh,GHAZIPUR,may,tomato
Uttar Pradesh,GHAZIPUR,june,wheat 
Uttar Pradesh,GHAZIPUR,november,wheat 
Uttar Pradesh,GHAZIPUR,september,bajra
Uttar Pradesh,GHAZIPUR,october,rice
Uttar Pradesh,GHAZIPUR,november,mango
Uttar Pradesh,GHAZIPUR,february,potato
Uttar Pradesh,GHAZIPUR,march,tomato
Uttar Pradesh,GHAZIPUR,march,wheat 
Uttar Pradesh,GHAZIPUR,april,bajra
Uttar Pradesh,GHAZIPUR,october,rice
Uttar Pradesh,GHAZIPUR,november,tomato
Uttar Pradesh,GHAZIPUR,december,wheat 
Uttar Pradesh,GHAZIPUR,october,wheat 
Uttar Pradesh,GHAZIPUR,november,bajra
Uttar Pradesh,GHAZIPUR,december,rice
Uttar Pradesh,GHAZIPUR,october,mango
Uttar Pradesh,GHAZIPUR,november,potato
Uttar Pradesh,GHAZIPUR,january,tomato
Uttar Pradesh,GHAZIPUR,february,wheat 
Uttar Pradesh,GHAZIPUR,march,bajra
Uttar Pradesh,GHAZIPUR,september,rice
Uttar Pradesh,GHAZIPUR,october,tomato
Uttar Pradesh,GHAZIPUR,september,wheat 
Uttar Pradesh,GHAZIPUR,november,wheat 
Uttar Pradesh,GHAZIPUR,february,bajra
Uttar Pradesh,GHAZIPUR,march,rice
Uttar Pradesh,GHAZIPUR,june,mango
Uttar Pradesh,GHAZIPUR,july,potato
Uttar Pradesh,GHAZIPUR,august,tomato
Uttar Pradesh,GHAZIPUR,september,wheat 
Uttar Pradesh,GHAZIPUR,october,bajra
Uttar Pradesh,GHAZIPUR,november,rice
Uttar Pradesh,GHAZIPUR,december,tomato
Uttar Pradesh,GHAZIPUR,october,wheat 
Uttar Pradesh,GHAZIPUR,september,wheat 
Uttar Pradesh,GHAZIPUR,october,bajra
Uttar Pradesh,GHAZIPUR,november,rice
Uttar Pradesh,GHAZIPUR,august,mango
Uttar Pradesh,GHAZIPUR,september,potato
Uttar Pradesh,GHAZIPUR,october,tomato
Uttar Pradesh,GHAZIPUR,november,wheat 
Uttar Pradesh,GHAZIPUR,january,bajra
Uttar Pradesh,GHAZIPUR,october,rice
Uttar Pradesh,GHAZIPUR,november,tomato
Uttar Pradesh,GORAKHPUR,january,wheat 
Uttar Pradesh,GORAKHPUR,february,wheat 
Uttar Pradesh,GORAKHPUR,march,bajra
Uttar Pradesh,GORAKHPUR,april,rice
Uttar Pradesh,GORAKHPUR,may,mango
Uttar Pradesh,GORAKHPUR,june,potato
Uttar Pradesh,GORAKHPUR,july,tomato
Uttar Pradesh,GORAKHPUR,august,wheat 
Uttar Pradesh,GORAKHPUR,september,bajra
Uttar Pradesh,GORAKHPUR,october,rice
Uttar Pradesh,GORAKHPUR,november,tomato
Uttar Pradesh,GORAKHPUR,december,wheat 
Uttar Pradesh,GORAKHPUR,march,wheat 
Uttar Pradesh,GORAKHPUR,june,bajra
Uttar Pradesh,GORAKHPUR,july,rice
Uttar Pradesh,GORAKHPUR,june,mango
Uttar Pradesh,GORAKHPUR,july,potato
Uttar Pradesh,GORAKHPUR,september,tomato
Uttar Pradesh,GORAKHPUR,november,wheat 
Uttar Pradesh,GORAKHPUR,december,bajra
Uttar Pradesh,GORAKHPUR,october,rice
Uttar Pradesh,GORAKHPUR,november,tomato
Uttar Pradesh,GORAKHPUR,december,wheat 
Uttar Pradesh,GORAKHPUR,april,wheat 
Uttar Pradesh,GORAKHPUR,may,bajra
Uttar Pradesh,GORAKHPUR,june,rice
Uttar Pradesh,GORAKHPUR,november,mango
Uttar Pradesh,GORAKHPUR,september,potato
Uttar Pradesh,GORAKHPUR,october,tomato
Uttar Pradesh,GORAKHPUR,november,wheat 
Uttar Pradesh,GORAKHPUR,february,bajra
Uttar Pradesh,GORAKHPUR,march,rice
Uttar Pradesh,GORAKHPUR,march,tomato
Uttar Pradesh,GORAKHPUR,april,wheat 
Uttar Pradesh,GORAKHPUR,october,wheat 
Uttar Pradesh,GORAKHPUR,november,bajra
Uttar Pradesh,GORAKHPUR,december,rice
Uttar Pradesh,GORAKHPUR,october,mango
Uttar Pradesh,GORAKHPUR,november,potato
Uttar Pradesh,GORAKHPUR,december,tomato
Uttar Pradesh,GORAKHPUR,october,wheat 
Uttar Pradesh,GORAKHPUR,november,bajra
Uttar Pradesh,GORAKHPUR,january,rice
Uttar Pradesh,GORAKHPUR,february,tomato
Uttar Pradesh,GORAKHPUR,march,wheat 
Uttar Pradesh,GORAKHPUR,september,wheat 
Uttar Pradesh,GORAKHPUR,october,bajra
Uttar Pradesh,GORAKHPUR,september,rice
Uttar Pradesh,GORAKHPUR,november,mango
Uttar Pradesh,GORAKHPUR,february,potato
Uttar Pradesh,GORAKHPUR,march,tomato
Uttar Pradesh,GORAKHPUR,june,wheat 
Uttar Pradesh,GORAKHPUR,july,bajra
Uttar Pradesh,GORAKHPUR,august,rice
Uttar Pradesh,GORAKHPUR,september,tomato
Uttar Pradesh,GORAKHPUR,october,wheat 
Uttar Pradesh,GORAKHPUR,november,wheat 
Uttar Pradesh,GORAKHPUR,december,bajra
Uttar Pradesh,GORAKHPUR,october,rice
Uttar Pradesh,GORAKHPUR,september,mango
Uttar Pradesh,GORAKHPUR,october,potato
Uttar Pradesh,GORAKHPUR,november,tomato
Uttar Pradesh,GORAKHPUR,august,wheat 
Uttar Pradesh,GORAKHPUR,september,bajra
Uttar Pradesh,GORAKHPUR,october,rice
Uttar Pradesh,GORAKHPUR,november,tomato
Uttar Pradesh,GORAKHPUR,january,wheat 
Uttar Pradesh,GORAKHPUR,october,wheat 
Uttar Pradesh,GORAKHPUR,november,bajra
Uttar Pradesh,JAUNPUR,january,rice
Uttar Pradesh,JAUNPUR,february,mango
Uttar Pradesh,JAUNPUR,march,potato
Uttar Pradesh,JAUNPUR,april,tomato
Uttar Pradesh,JAUNPUR,may,wheat 
Uttar Pradesh,JAUNPUR,june,bajra
Uttar Pradesh,JAUNPUR,july,rice
Uttar Pradesh,JAUNPUR,august,tomato
Uttar Pradesh,JAUNPUR,september,wheat 
Uttar Pradesh,JAUNPUR,october,wheat 
Uttar Pradesh,JAUNPUR,november,bajra
Uttar Pradesh,JAUNPUR,december,rice
Uttar Pradesh,JAUNPUR,march,mango
Uttar Pradesh,JAUNPUR,june,potato
Uttar Pradesh,JAUNPUR,july,tomato
Uttar Pradesh,JAUNPUR,june,wheat 
Uttar Pradesh,JAUNPUR,july,bajra
Uttar Pradesh,JAUNPUR,september,rice
Uttar Pradesh,JAUNPUR,november,tomato
Uttar Pradesh,JAUNPUR,december,wheat 
Uttar Pradesh,JAUNPUR,october,wheat 
Uttar Pradesh,JAUNPUR,november,bajra
Uttar Pradesh,JAUNPUR,december,rice
Uttar Pradesh,JAUNPUR,april,mango
Uttar Pradesh,JAUNPUR,may,potato
Uttar Pradesh,JAUNPUR,june,tomato
Uttar Pradesh,JAUNPUR,november,wheat 
Uttar Pradesh,JAUNPUR,september,bajra
Uttar Pradesh,JAUNPUR,october,rice
Uttar Pradesh,JAUNPUR,november,tomato
Uttar Pradesh,JAUNPUR,february,wheat 
Uttar Pradesh,JAUNPUR,march,wheat 
Uttar Pradesh,JAUNPUR,march,bajra
Uttar Pradesh,JAUNPUR,april,rice
Uttar Pradesh,JAUNPUR,october,mango
Uttar Pradesh,JAUNPUR,november,potato
Uttar Pradesh,JAUNPUR,december,tomato
Uttar Pradesh,JAUNPUR,october,wheat 
Uttar Pradesh,JAUNPUR,november,bajra
Uttar Pradesh,JAUNPUR,december,rice
Uttar Pradesh,JAUNPUR,october,tomato
Uttar Pradesh,JAUNPUR,november,wheat 
Uttar Pradesh,JAUNPUR,january,wheat 
Uttar Pradesh,JAUNPUR,february,bajra
Uttar Pradesh,JAUNPUR,march,rice
Uttar Pradesh,JAUNPUR,september,mango
Uttar Pradesh,JAUNPUR,october,potato
Uttar Pradesh,JAUNPUR,september,tomato
Uttar Pradesh,JAUNPUR,november,wheat 
Uttar Pradesh,JAUNPUR,february,bajra
Uttar Pradesh,JAUNPUR,march,rice
Uttar Pradesh,JAUNPUR,june,tomato
Uttar Pradesh,JAUNPUR,july,wheat 
Uttar Pradesh,JAUNPUR,august,wheat 
Uttar Pradesh,JAUNPUR,september,bajra
Uttar Pradesh,JAUNPUR,october,rice
Uttar Pradesh,JAUNPUR,november,mango
Uttar Pradesh,JAUNPUR,december,potato
Uttar Pradesh,JAUNPUR,october,tomato
Uttar Pradesh,JAUNPUR,september,wheat 
Uttar Pradesh,JAUNPUR,october,bajra
Uttar Pradesh,JAUNPUR,november,rice
Uttar Pradesh,JAUNPUR,august,tomato
Uttar Pradesh,JAUNPUR,september,wheat 
Uttar Pradesh,JAUNPUR,october,wheat 
Uttar Pradesh,JAUNPUR,november,bajra
Uttar Pradesh,JAUNPUR,january,rice
Uttar Pradesh,JAUNPUR,october,mango
Uttar Pradesh,JAUNPUR,november,potato
Uttar Pradesh,JHANSI,january,tomato
Uttar Pradesh,JHANSI,february,wheat 
Uttar Pradesh,JHANSI,march,bajra
Uttar Pradesh,JHANSI,april,rice
Uttar Pradesh,JHANSI,may,tomato
Uttar Pradesh,JHANSI,june,wheat 
Uttar Pradesh,JHANSI,july,wheat 
Uttar Pradesh,JHANSI,august,bajra
Uttar Pradesh,JHANSI,september,rice
Uttar Pradesh,JHANSI,october,mango
Uttar Pradesh,JHANSI,november,potato
Uttar Pradesh,JHANSI,december,tomato
Uttar Pradesh,JHANSI,march,wheat 
Uttar Pradesh,JHANSI,june,bajra
Uttar Pradesh,JHANSI,july,rice
Uttar Pradesh,JHANSI,june,tomato
Uttar Pradesh,JHANSI,july,wheat 
Uttar Pradesh,JHANSI,september,wheat 
Uttar Pradesh,JHANSI,november,bajra
Uttar Pradesh,JHANSI,december,rice
Uttar Pradesh,JHANSI,october,mango
Uttar Pradesh,JHANSI,november,potato
Uttar Pradesh,JHANSI,december,tomato
Uttar Pradesh,JHANSI,april,wheat 
Uttar Pradesh,JHANSI,may,bajra
Uttar Pradesh,JHANSI,june,rice
Uttar Pradesh,JHANSI,november,tomato
Uttar Pradesh,JHANSI,september,wheat 
Uttar Pradesh,JHANSI,october,wheat 
Uttar Pradesh,JHANSI,november,bajra
Uttar Pradesh,JHANSI,february,rice
Uttar Pradesh,JHANSI,march,mango
Uttar Pradesh,JHANSI,march,potato
Uttar Pradesh,JHANSI,april,tomato
Uttar Pradesh,JHANSI,october,wheat 
Uttar Pradesh,JHANSI,november,bajra
Uttar Pradesh,JHANSI,december,rice
Uttar Pradesh,JHANSI,october,tomato
Uttar Pradesh,JHANSI,november,wheat 
Uttar Pradesh,JHANSI,december,wheat 
Uttar Pradesh,JHANSI,october,bajra
Uttar Pradesh,JHANSI,november,rice
Uttar Pradesh,JHANSI,january,mango
Uttar Pradesh,JHANSI,february,potato
Uttar Pradesh,JHANSI,march,tomato
Uttar Pradesh,JHANSI,september,wheat 
Uttar Pradesh,JHANSI,october,bajra
Uttar Pradesh,JHANSI,september,rice
Uttar Pradesh,JHANSI,november,tomato
Uttar Pradesh,JHANSI,february,wheat 
Uttar Pradesh,JHANSI,march,wheat 
Uttar Pradesh,JHANSI,june,bajra
Uttar Pradesh,JHANSI,july,rice
Uttar Pradesh,JHANSI,august,mango
Uttar Pradesh,JHANSI,september,potato
Uttar Pradesh,JHANSI,october,tomato
Uttar Pradesh,JHANSI,november,wheat 
Uttar Pradesh,JHANSI,december,bajra
Uttar Pradesh,JHANSI,october,rice
Uttar Pradesh,JHANSI,september,tomato
Uttar Pradesh,JHANSI,october,wheat 
Uttar Pradesh,JHANSI,november,wheat 
Uttar Pradesh,JHANSI,august,bajra
Uttar Pradesh,JHANSI,september,rice
Uttar Pradesh,JHANSI,october,mango
Uttar Pradesh,JHANSI,november,potato
Uttar Pradesh,JHANSI,january,tomato
Uttar Pradesh,JHANSI,october,wheat 
Uttar Pradesh,JHANSI,november,bajra
Uttar Pradesh,KAUSHAMBI,january,rice
Uttar Pradesh,KAUSHAMBI,february,tomato
Uttar Pradesh,KAUSHAMBI,march,wheat 
Uttar Pradesh,KAUSHAMBI,april,wheat 
Uttar Pradesh,KAUSHAMBI,may,bajra
Uttar Pradesh,KAUSHAMBI,june,rice
Uttar Pradesh,KAUSHAMBI,july,mango
Uttar Pradesh,KAUSHAMBI,august,potato
Uttar Pradesh,KAUSHAMBI,september,tomato
Uttar Pradesh,KAUSHAMBI,october,wheat 
Uttar Pradesh,KAUSHAMBI,november,bajra
Uttar Pradesh,KAUSHAMBI,december,rice
Uttar Pradesh,KAUSHAMBI,march,tomato
Uttar Pradesh,KAUSHAMBI,june,wheat 
Uttar Pradesh,KAUSHAMBI,july,wheat 
Uttar Pradesh,KAUSHAMBI,june,bajra
Uttar Pradesh,KAUSHAMBI,july,rice
Uttar Pradesh,KAUSHAMBI,september,mango
Uttar Pradesh,KAUSHAMBI,november,potato
Uttar Pradesh,KAUSHAMBI,december,tomato
Uttar Pradesh,KAUSHAMBI,october,wheat 
Uttar Pradesh,KAUSHAMBI,november,bajra
Uttar Pradesh,KAUSHAMBI,december,rice
Uttar Pradesh,KAUSHAMBI,april,tomato
